Temps(ms), 9.650000,Vitesse (°/s), angle, -0.122500, 0.577500, 1.058750
Temps(ms), 9.700000,Vitesse (°/s), angle, -0.297500, 0.717500, 1.023750
Temps(ms), 9.750000,Vitesse (°/s), angle, -0.166250, 0.245000, 0.875000
Temps(ms), 9.800000,Vitesse (°/s), angle, -0.105000, 0.717500, 1.067500
Temps(ms), 9.850000,Vitesse (°/s), angle, -0.043750, 0.595000, 0.813750
Temps(ms), 9.900000,Vitesse (°/s), angle, 0.218750, 0.498750, 0.857500
Temps(ms), 9.950000,Vitesse (°/s), angle, -0.245000, 0.315000, 1.006250
Temps(ms), 10.000000,Vitesse (°/s), angle, -0.175000, 0.428750, 0.770000
Temps(ms), 10.050000,Vitesse (°/s), angle, 0.026250, 0.455000, 0.656250
Temps(ms), 10.100000,Vitesse (°/s), angle, -0.096250, 0.402500, 0.962500
Temps(ms), 10.150000,Vitesse (°/s), angle, -0.586250, 0.525000, 0.988750
Temps(ms), 10.200000,Vitesse (°/s), angle, -0.105000, 0.297500, 0.726250
Temps(ms), 10.250000,Vitesse (°/s), angle, -0.280000, 0.665000, 0.875000
Temps(ms), 10.300000,Vitesse (°/s), angle, -0.122500, 0.288750, 1.093750
Temps(ms), 10.350000,Vitesse (°/s), angle, 0.026250, 0.358750, 1.172500
Temps(ms), 10.400000,Vitesse (°/s), angle, -0.026250, 0.507500, 1.146250
Temps(ms), 10.450000,Vitesse (°/s), angle, -0.105000, 0.533750, 1.015000
Temps(ms), 10.500000,Vitesse (°/s), angle, -0.078750, 0.726250, 0.927500
Temps(ms), 10.550000,Vitesse (°/s), angle, -0.008750, 0.752500, 1.155000
Temps(ms), 10.600000,Vitesse (°/s), angle, -0.288750, 0.367500, 0.708750
Temps(ms), 10.650000,Vitesse (°/s), angle, -0.078750, 0.463750, 0.892500
Temps(ms), 10.700000,Vitesse (°/s), angle, -0.148750, 0.603750, 0.778750
Temps(ms), 10.750000,Vitesse (°/s), angle, -0.087500, 0.533750, 0.875000
Temps(ms), 10.800000,Vitesse (°/s), angle, -0.253750, 0.595000, 0.673750
Temps(ms), 10.850000,Vitesse (°/s), angle, -0.008750, 0.665000, 0.805000
Temps(ms), 10.900000,Vitesse (°/s), angle, -0.315000, 0.428750, 1.076250
Temps(ms), 10.950000,Vitesse (°/s), angle, 0.000000, 0.411250, 0.883750
Temps(ms), 11.000000,Vitesse (°/s), angle, 0.000000, 0.402500, 0.953750
Temps(ms), 11.050000,Vitesse (°/s), angle, -0.157500, 0.175000, 0.997500
Temps(ms), 11.100000,Vitesse (°/s), angle, -0.166250, 0.446250, 0.988750
Temps(ms), 11.150000,Vitesse (°/s), angle, -0.035000, 0.507500, 0.980000
Temps(ms), 11.200000,Vitesse (°/s), angle, 0.105000, 0.332500, 1.198750
Temps(ms), 11.250000,Vitesse (°/s), angle, 0.017500, 0.533750, 0.726250
Temps(ms), 11.300000,Vitesse (°/s), angle, -0.183750, 0.420000, 0.848750
Temps(ms), 11.350000,Vitesse (°/s), angle, -0.096250, 0.516250, 0.778750
Temps(ms), 11.400000,Vitesse (°/s), angle, -0.166250, 0.472500, 0.953750
Temps(ms), 11.450000,Vitesse (°/s), angle, -0.297500, 0.323750, 0.831250
Temps(ms), 11.500000,Vitesse (°/s), angle, -0.385000, 0.630000, 1.085000
Temps(ms), 11.550000,Vitesse (°/s), angle, -0.096250, 0.735000, 0.831250
Temps(ms), 11.600000,Vitesse (°/s), angle, -0.096250, 0.770000, 0.822500
Temps(ms), 11.650000,Vitesse (°/s), angle, 0.087500, 0.192500, 1.015000
Temps(ms), 11.700000,Vitesse (°/s), angle, -0.280000, 0.568750, 0.848750
Temps(ms), 11.750000,Vitesse (°/s), angle, -0.201250, 0.070000, 1.146250
Temps(ms), 11.800000,Vitesse (°/s), angle, -0.166250, 0.691250, 0.822500
Temps(ms), 11.850000,Vitesse (°/s), angle, 0.148750, 0.525000, 1.067500
Temps(ms), 11.900000,Vitesse (°/s), angle, -0.280000, 0.630000, 0.568750
Temps(ms), 11.950000,Vitesse (°/s), angle, -0.052500, 0.175000, 0.936250
Temps(ms), 12.000000,Vitesse (°/s), angle, -0.096250, 0.638750, 0.805000
Temps(ms), 12.050000,Vitesse (°/s), angle, -0.105000, 0.210000, 1.085000
Temps(ms), 12.100000,Vitesse (°/s), angle, -0.227500, 0.192500, 0.901250
Temps(ms), 12.150000,Vitesse (°/s), angle, -0.061250, 0.560000, 1.198750
Temps(ms), 12.200000,Vitesse (°/s), angle, -0.192500, 0.472500, 0.962500
Temps(ms), 12.250000,Vitesse (°/s), angle, -0.078750, 0.901250, 0.665000
Temps(ms), 12.300000,Vitesse (°/s), angle, -0.376250, 0.560000, 1.111250
Temps(ms), 12.350000,Vitesse (°/s), angle, -0.078750, 0.376250, 0.831250
Temps(ms), 12.400000,Vitesse (°/s), angle, -0.105000, 0.253750, 1.032500
Temps(ms), 12.450000,Vitesse (°/s), angle, -0.131250, 0.490000, 1.085000
Temps(ms), 12.500000,Vitesse (°/s), angle, -0.166250, 0.393750, 1.023750
Temps(ms), 12.550000,Vitesse (°/s), angle, 0.087500, 0.376250, 0.910000
Temps(ms), 12.600000,Vitesse (°/s), angle, 0.105000, 0.490000, 0.621250
Temps(ms), 12.650000,Vitesse (°/s), angle, -0.043750, 0.411250, 0.761250
Temps(ms), 12.700000,Vitesse (°/s), angle, 0.017500, 0.428750, 1.076250
Temps(ms), 12.750000,Vitesse (°/s), angle, -0.043750, 0.323750, 0.805000
Temps(ms), 12.800000,Vitesse (°/s), angle, -0.105000, 0.542500, 0.971250
Temps(ms), 12.850000,Vitesse (°/s), angle, -0.358750, 0.411250, 0.936250
Temps(ms), 12.900000,Vitesse (°/s), angle, -0.393750, 0.673750, 0.708750
Temps(ms), 12.950000,Vitesse (°/s), angle, -0.131250, 0.385000, 0.892500
Temps(ms), 13.000000,Vitesse (°/s), angle, -0.113750, 0.638750, 0.673750
Temps(ms), 13.050000,Vitesse (°/s), angle, -0.140000, 0.437500, 1.023750
Temps(ms), 13.100000,Vitesse (°/s), angle, -0.271250, 0.420000, 0.813750
Temps(ms), 13.150000,Vitesse (°/s), angle, -0.183750, 0.463750, 1.102500
Temps(ms), 13.200000,Vitesse (°/s), angle, -0.332500, 0.428750, 0.883750
Temps(ms), 13.250000,Vitesse (°/s), angle, 0.157500, 0.498750, 0.971250
Temps(ms), 13.300000,Vitesse (°/s), angle, -0.315000, 0.472500, 0.735000
Temps(ms), 13.350000,Vitesse (°/s), angle, -0.087500, 0.542500, 0.673750
Temps(ms), 13.400000,Vitesse (°/s), angle, -0.358750, 0.288750, 1.050000
Temps(ms), 13.450000,Vitesse (°/s), angle, -0.131250, 0.498750, 0.848750
Temps(ms), 13.500000,Vitesse (°/s), angle, -0.341250, 0.253750, 0.883750
Temps(ms), 13.550000,Vitesse (°/s), angle, -0.227500, 0.472500, 0.962500
Temps(ms), 13.600000,Vitesse (°/s), angle, -0.192500, -0.008750, 1.190000
Temps(ms), 13.650000,Vitesse (°/s), angle, -0.218750, 0.717500, 0.883750
Temps(ms), 13.700000,Vitesse (°/s), angle, 0.008750, 0.358750, 1.050000
Temps(ms), 13.750000,Vitesse (°/s), angle, 0.000000, 0.708750, 0.577500
Temps(ms), 13.800000,Vitesse (°/s), angle, -0.026250, 0.367500, 0.831250
Temps(ms), 13.850000,Vitesse (°/s), angle, -0.140000, 0.630000, 0.665000
Temps(ms), 13.900000,Vitesse (°/s), angle, -0.166250, 0.796250, 1.102500
Temps(ms), 13.950000,Vitesse (°/s), angle, -0.166250, 0.595000, 0.708750
Temps(ms), 14.000000,Vitesse (°/s), angle, -0.017500, 0.411250, 1.076250
Temps(ms), 14.050000,Vitesse (°/s), angle, 0.052500, 0.673750, 1.120000
